lebih banyak tapi tidak buruk salah jerawat parah gatal tidak kotor angkat kotor tidak buruk tapi bagus cair	0	0	[0.03912789]
lama tekstur cair mudah resap tapi tidak kering tapi kusam dekil walaupun tidak whitecast hidrasi lembap lebih lembap	0	1	[0.9890013]
lembap tapi lembap tarik tidak	1	1	[0.5113927]
favorit gentle tidak aneh bagus tidak kering lembap sejuk repurchase bagus gila kurang lebih	1	1	[0.97325206]
jerawat tidak sedikit tapi besar merah tidak pede tutupin langsung tidak jerawat besar angkat jerawat darah kotor puas tapi recovered scar kecewa tidak scar besar jenglong bekas hitam lebih bekas belum pudar	0	0	[0.02724054]
jerawat radang pusing aman tidak aman akhir rekomendasi cantik bagus tidak aman walaupun tidak sedikit cukup telunjuk cukup bersih tidak sedikit busa hasil tidak efek cerah lebih kencang tapi bukan kering tarik	1	1	[0.9525346]
angkat minyak bau enak lembut busa lama jerawat kering tidak	0	1	[0.7742177]
ngerekomen bisa bruntus jerawat akhir dingin tapi bau sanitizer sakit kurang lebih iritasi gatal bump kecil rata bintik merah def tidak	0	0	[0.06340757]
banyak penasaran tekstur ringan bau lama ringan efek lembap tapi tidak efek cerah efek cerah maksimal putih rahasia seriesnya	1	1	[0.9803215]
cocok tapi lama kelam tidak buruk kering merah jerawat akhir lebar tuang telunjuk totol rembes sedikit	0	0	[0.11393577]
tarik lembap gel jatuh lembap tapi nyata rasa tebal susah serap jatuh lengket rasa kusam lembap gel lebih mudah serap akhirnyanga tib hasil jelek	0	1	[0.62030935]
segar lebih flawles tahan lama tekstur ringan tidak ringan tidak masalah harga cukup murah	1	1	[0.9970068]
jerawat prone sering bagus jerawat internet banyak rekomendasi harga murah banyak namun tidak tidak khasiat tidak repurchase	0	0	[0.47735336]
favorit tidak normal kombinasi bisa harga cocok minyak enak mao rekomendasi	1	1	[0.99463093]
nyata cocok lebih cerah campurin lembap kering lembap kenyal cerah rekomendasi	1	1	[0.98952645]
aroma enak ampuh cerah lembap lama harga murah tapi cepat suka terbaek direpurchase	1	1	[0.9681302]
efek timbul bintik kecil putih jerawat tidak nerusin bagus	0	0	[0.10519829]
racun mantap jerawat bruntus tidak merah jerawat muncul refining tidak hilang suka	1	1	[0.72560537]
populer sesal busa busa banyak lembut tapi banyak busa tidak sempurna rasa tarik kering tidak	0	0	[0.3901571]
jerawat rasa tidak efek tidam kempes jerawat hilang jerawat tidak ngerasin jerawat timbul	0	0	[0.0879131]
tidak jelek tidak angkat tarik jerawat bagus tipis enak tidak harga mahal jerawat sesal	0	0	[0.26402918]
bagus parah busa halus tidak kering kasar segar wangi kombinasi tapi super cocok tidak normal kering suka rekomendasi	1	1	[0.9915031]
bruntus parah jerawat banyak notolin jerawat bruntus sunguh tidak efek sedih rasa tenang jerawat tapi tidak mengeringakan kurang ampuh	0	0	[0.01518014]
tidak tinggal squeaky kering gentle tapi sangat tekstur busa bersih gel ones bersih thanfuly def	1	1	[0.8334314]
cocok formula ringan tidak striping walaupun tidak gel jerawat jerawat cepat kering jerawat kurang minyak efektif bersih pori	1	1	[0.75222105]
bagus bisa angkat minyak banyak tapi banyak kering busa lebih putih	1	1	[0.7608874]
jarang tidak buruk kondisi bebas masalah langsung muncul merah burns untung heal tenang gel	0	0	[0.1499657]
tidak kempes tapi tidak tambah jerawat tumbuh murah kempes muncul lebih baik jerawat	0	0	[0.0388597]
suka harga murah murah counter departement mal cocok gra banyak ngerave langsung komedo mungkun hidrasi cocok tapi hasil cocok akhir bantu	0	1	[0.93336594]
campur aduk bahasa desperately counter jerawat medication tapi aleviate jerawat beda efektif cegah timbul jerawat	0	0	[0.08636734]
rada sesal kecil sedikit tapi tidak sesal timbul jerawat gacuma jerawat tumbuh tapi proses purging tidak buruk kecewa cocok harga tidak buruk tapi tekstur tidak kering tarik repurchase tidak	0	0	[0.0048368]
suka awet cerah ceraj segar repurchase	1	1	[0.97912014]
tidak wangi tidak aman tidak panas dangak sumbangsih jerawat gank	0	0	[0.38362303]
enak dmuka halus beda tug halus cerah beda lama belum bagus prodaknya suka	1	1	[0.96286744]
salah kondisi kusam jerawat wangi suka tidak jerawat tinggal puanas bantu	1	1	[0.75626266]
baik tekstur gel bening tidak wangi tidak alkohol cocok sangat bukti beda tapi cocok rasa segar bersih rasa tarik kering pori pori lebih bersih milia bisa hilang senang	1	1	[0.9149838]
bagus hilang bekas jerawat bagus tarik tidak efek merah timbul bruntus banyak jidat akhir hilang bekas timbul jerawat sedih tidak buruk	0	0	[0.00433636]
jerawat sensitif tidak buruk ininkrn komedo banyak bruntus jelma jerawat tapi tidak efek baik negatif tidak repurchase	0	0	[0.10045117]
tidak kering tarik cocok lembap walaupun belum lembap	1	1	[0.8212968]
perih sensitif perih pakemake tidak aman sensitif hati dingin dingin jelek	0	1	[0.8662592]
asli kering gatal gila tidak tahan merah tidak buruk tidak buruk wakjah jerawat cocok cocok repurchase tidak	0	0	[0.04247835]
cantik ampuh serap jerawat cepat tapi tidak efek tidak buruk	0	0	[0.09321666]
sedih cocok repurchase tapi nyata tidak tidak buruk jerawat jerawat tidak besar rutin tapi lama hilang repurchase tidak	0	0	[0.03348702]
jerawat produs jerawat salep jerawat lama tapi tidak buruk tidak kering jerawat tidak pudar	0	0	[0.04939592]
busa lembut halus bruntus bersih bersih jerawat bintik kecil suka wangi enak	1	1	[0.9075972]
belum klairs vitamin tidak rasa halus tapi tidak efek tidak bruntus besar lobang repurchase tidak ngabis tidak bangke	0	0	[0.04460168]
suka tekstur gel mudah resap tidak normal walaupun penting tidak whitecast aktivitas lebih senang	1	1	[0.9986372]
sedikit kurang cocok rasa kering kering tapi suka tekstur gel enak bersih tapi kering	1	0	[0.47815344]
tidak buruk jerawat merah bersih susah tinggal butiranya bau tidak tidak suka walaupun tidak ganggu besar tidak	0	0	[0.0451555]
abu tapi warna warna tidak jerawat tidak tambah kurang bruntus bruntus jidat	1	0	[0.04266599]
senang cocok cerah serum tekstur gel tapi lengket efek cerah lebih serum lebih lebih segar tidak gampang jerawat jangan lupa bersih sarung tidak gampang kotor jerawat	1	1	[0.9457123]
bisa jerawat kering bisa jerawat tapi tumbuh jerawat banyak tidak sembuh walaupun banuak minyak lengket	0	0	[0.07231751]
alkohol kencang panas hasil akhir tapi rasa kering tambah kusam harga murah tapi tidak buruk kurang lembap	0	0	[0.04518044]
bagus tidak jerawat efek jelek suka tidak busa	1	1	[0.7971134]
suka bagus cerah bersih wajib rutin suka	1	1	[0.9948795]
rasa panas tidak buruk nyata bagus banding tapi jujur repurchase tidak	0	0	[0.04827365]
akhir putih bngun tdur rasa segar kencang ajib wajib jamin mantap	1	1	[0.99128425]
aroma segar tekstur mudah serap kecil mudah belum hasil lembap kenyal kurang lebih putih serum lebih kenyal bersih flek hitam kurang	1	1	[0.7460176]
gentle bersih tangal tidak sedikit belum higenis	1	1	[0.92757607]
banyak cocok tapi tidak sensitif minyak tidak sensitif bahan dalem tapi tidak buruk bruntus tambah banyak bruntus makin parah	0	0	[0.02917528]
facemist suka lembap belum cukup tahan lama tahan minyak bagus harga cukup	1	1	[0.98653114]
suka tekstur tidak panas tidak aman gantung nyaman cukup minyak tzone lama tidak aman sering belah rasa banyak jangan rugi	1	1	[0.9145783]
serba serbi sering lebih suka banding lebih suka tekstur ringan cepat resap lembap cerah kurang tapi suka bagus	1	1	[0.9919311]
tidak tidak kusam tapi merah tarik tidak buruk berhentin kemerahanya kurang	0	0	[0.04707119]
tekstur wangi enak tidak ganggu tapi parah bruntus capek prpduk tidak jarang jerawat tapi kusam nyerasih	0	0	[0.17190236]
bagus tapi lama rasa tarik lama rasa bersih gasukanya rada tarik tapi wangi segar cerah bagus jerawat tenang minyak lebih tarik keburu lebih gentle	1	1	[0.9758231]
tidak tidak suka jerawat super kering ngeletek ngeletek parah tapi tidak jerawat kering jerawat lecet nyebelinya susah susah bersih sedikit gera mengosok jerawat tapi tidak gosok acnol tidak muncul kering tumpuk pori pori	0	0	[0.01090464]
tekstur gemes super lembap lebih cerah sedikit penasaran hasil	1	1	[0.9260292]
salah safu favorit kalk lebih murah eheh hasil rutin cerah tidak jerawat	1	1	[0.9614593]
bersih aman bisa tenang jerawat tidak buruk tidak normal lebih banyak tidak busa	1	1	[0.7008071]
rekomendasi akhir tapi tidak efek sth kami hampir jerawat prone tapi kombinasi serum	0	0	[0.34123695]
tidak efek totol jerawat tidak kempes rajin totol lama tidak skip capek tidak hasil tidak	0	0	[0.05829009]
beda berat lebih nyaman enak rangka lembap gampang langsung putus superindo senang belum repot tekstur beda lebih gel lebih mudah serap ringan wangi tapi tidak masalah nyaman tidak normal cepat resap hasil tapi belum repurchase kering kurang lembap kombinasi lebih kering lembap tapi tidak tahan nyaman tidak ringan aman tidak jerawat efek efek sedikit rasa cerah tapi efek rajin rekomendasi lembap ringan	1	1	[0.9974015]
sedih jerawat tidak ditumbuhin jerawat lembut kenyal tapi percuma jerawat muncul sakit huhuhuhuhu tidak buruk akhir kering	0	0	[0.00955248]
tidak kualitas bisa bagus harga super bekas bersih tekstur busa busa tebal super lembut angkat kotor residu cukup efektif hasil rasa lebih bersih lebih cerah suprisingly tidak kering cocok nyata tidak bisa bersih banyak busa sedikit kering tidak tidak toiletries murah riah rekomendasi	1	1	[0.8870702]
cocok tapi tumbuh jerawat jerawat kecil super kering tarik putih cocok cocok	0	0	[0.14713985]
jerawat prone tidak masalah reaksi tidak enak cekit cekit gatal rada perih sensitif alkohol akhir henti alkohol lebih aman	0	0	[0.10787559]
suka bisa bersih kotor bisa hilang rasa gatal sensitif segar lucu tidak bosan lucu	1	1	[0.98031116]
cwhite lembap makin cerah kenyal ringan mudah serap cerah regenerasi rekomendasi	1	1	[0.9945599]
aroma tidak tidak suka tekstur sedikit runy cepat resap jerawat prone sangat lembap tidak lebih lembap aman jerawat aktif segar tidak kapas tapi tapi rasa lebih irit hidrasi	1	1	[0.9766128]
busa tidak cinta tidak cepat langsung cerah rasa cantik wangi enak dingin akhir tidak tahan akhir tapi tidak kotor tidak tidak suka busa	1	1	[0.98343027]
normal super banyak muncul jerawat berfikir jerawat hilang muncul jerawat tidak	0	0	[0.05793354]
lebih cerah lembut tapi jerawat besar jidat jarang jerawat besar tapi tidak jerawat tambah jerawat besar	0	0	[0.04816511]
cocok kering susah cocok lembap abis akhir rutin tidak sesal putih rekomendasi	1	1	[0.9602487]
tidak buruk dasar susah cock busa banyak busa banyak efek sangat kering kesat panas muncul jerawat	0	0	[0.02560651]
pasta nyata gel dipakeinya gampang gatal gatal sedikit tapi smel something bau kecoa tidak tidak suka tidak bisa kering butuh sabar susah	0	0	[0.08204746]
tidak tidak suka sensasi tarik keras hasil bruntus dahi hidung campur apel hasil sedih bagus hilang bruntus tapi hasil	0	0	[0.01004121]
suka enak tidak ngagetin ngebatu longlasting wangi segar sangat tapi tidak ganggu babget wangi	1	1	[0.9263936]
lama tidak kering makin lembap tidak repot esense mahal afrodabel rekomendasi	1	1	[0.9433161]
bagus mudah harga lebih awet besar mampu bersih kotor busa limpah bersih segar enak	1	1	[0.9930301]
belum ekspektasi lebih banyak cocok tapi nyata langsung muncul jerawat kecil tahan tapi hasil putus henti	0	0	[0.03202862]
bruntus parah jidat tidak efek putih wangi enak enak busa banyak kering tarik kering	0	0	[0.08961934]
enak bersih bisa angkat tapi tidak aman cocok tidak bingung suka bisa angkat kotor	0	1	[0.96349806]
bosan suka aroma busa banyak banyak tapi efek kering tidak cocok lembap	1	1	[0.8216963]
lembap tidak kesan ringan mudah serap alkohol tidak wangi tidak bagus licin langsung serap	1	1	[0.9544978]
tidak buruk minyak kesat tarik busa sedikit kurang suka rasa kurang bersih jerawat tapi tidak sedikit efek cerah tapi	0	0	[0.17023706]
enak tapi saran putih serum hasil lebih maksimal	1	1	[0.6969781]
takjub bagus cerah kenyal tahan lama lembap suka	1	1	[0.9776163]
pernyatan sesal akhir nyata tidak salah tidak buruk lendir siput lidah buaya tapi samar tekstur pori pori besar hasil jerawat	0	0	[0.09497622]
cukup segar segar tapi tidak geser kecil gampang tidak gampang pecah	1	1	[0.9779045]
bisa kempes hilang jerawat tapi tidak hasil jerawat tambah kering gatal pingir hidung	0	0	[0.06763205]
berat besar outdor enak bersih tapi tidak efek kering tarik	1	0	[0.4140159]
bersih bersih dasar bersih tidak kering sedikit busa bisa kering minyak aroma kurang senang	1	1	[0.91490746]
pengaruh jerawat tidak gampang jerawat cepat kempes jerawat jerawat prone tapi rajin jerawat lebih walaupun jelek tapi cinta absolutly rekomendasi	1	1	[0.9830246]
hidrasi namun muncul jerawat jerawat lago muncul jerawat bau enak tekstur mudah serap	0	0	[0.06118375]
walaupun tapi akhirnyabya cukup lembap tapi tidak wajib tidak wangi enak cepat resap tidak sedikit buruk buruk mantap tinggal sunscrem timpa	1	1	[0.9824518]
namun cair gel tidak lebih lembap lock lembap tapi makin parah paksa rutin lama muncul bruntus jerawat jerawat	0	0	[0.09098488]
cocok himalayan nyata tidak buruk wangi tajam tapi enak komedo tapi tidak buruk lama kelam panas	0	0	[0.02580509]
rasa cekit cekit sedikit efek jerawat tidak tidak kempes tidak warna tidak bisa jerawat tidak enak	0	0	[0.06656528]
kaget nyata kesat tidak cepat langsung gatal gatal bruntus tidak untung sensitif	0	0	[0.02907428]
bagus bersih cukup lembut hilang lembut bersih kapas bersih tapi cukup lembut	1	1	[0.9931129]
cepat muncul bruntus parah bukan akhir henti akhir tidak kering langsung muncul bruntus makin parah tidak tidak	0	0	[0.00392976]
tekstur warna putih efek wangi enak ringan tapi tidak efek buruk woth harga	1	0	[0.4491532]
rada panas pingir hidung sensitif muncul jerawat hidung bebar henti jerawat	0	0	[0.0263426]
nightcream serum cerah terksturnya wenak tidak bagus cepat resap cerah suka bagus harga	1	1	[0.9936601]
malas belum bersih cerah bersih wangi tapi	1	1	[0.9125129]
rasa lebih cerah segar suka tidak maen banyak bagus wajib	1	1	[0.97759676]
bagus putih abu abu coklat suka bisa cerah tub makin minyak akhir	1	1	[0.56851923]
bagus angkat tidak aman sensitif tidak aman bersih bagus bersih	1	1	[0.98897684]
strugling lembap penasaran gel tekstur wangi lengket tidak gelisah hasil lembap garis halus pudar	1	1	[0.7287195]
kurang rekomendasi lengket bukan lembap lengket lendir penasaran lengket bruntus bgian jidat	0	0	[0.04435927]
tidak beda belah lebih baik cukup bau rata bau tidak masalah tidak kusam	1	0	[0.46603712]
suka busa lembut jerawat asli langsung kering efek hormon jelang bisa tidak jerawat	1	1	[0.6263548]
cocok kering hampir wangi enak tidak hilang jerawat tidak buruk tapi aman belum	1	1	[0.582255]
bagus tidak kotor kotor minyak tidak bisa hapus maksimal tapi bagus tidak jerawat harga bisa	1	1	[0.958171]
suka langsung cantik busa dahsyat rasa lembut sensitif lembap tidak jerawat tidak kering bisa gatal langsung bagus walaupun tidak kering salah rekomendasi	1	1	[0.9041922]
bisa pudar bekas jerawat tapi tidak cepat repurchase tidak tendang masalah jerawat	1	1	[0.5131523]
rekomendasi bruntus jidat tapi reaksi makin lama makin banyak tidak tidak buruk harga	0	0	[0.06441924]
tidak buruk jerawat whiteheads butuh ering jerawat hampir bau enak efek tapi kurang mantap jerawat	0	0	[0.09465191]
tidak jelek harga tidak tapi suka tekstur tidak wangi angkat tidak efort tekstur halus bagus	1	1	[0.9005347]
harga murah tapi tidak efek tekstur gel warna tidak warna tidak kering tungu perih tidak efek tidak repurchase	0	0	[0.05569148]
cocok sbeleum jewarat kecil jerawat bisa kempes tidak hilang cukup ampuh hilang bekas jerawat repurchase	1	1	[0.88413286]
bosan belum bisa bersih residu bersih bersih tidak bagus nyaman tidak bisa	1	1	[0.98424965]
bagu tapi lebih jerawat bukan purging bekas bisa hana ardini analisa belum tidak buruk tapi efek brightningnya walaupun lebih	0	0	[0.03895903]
tapi kualitas gampang kecil bukan tidak jerawat susah mousterizer hidrasi cuil rasa halus cerah tidak bau tekstur tidak normal cepat serap kecil	1	1	[0.85855055]
senang cinta gentle gentle remover bisa bersih maksimal baik bau tidak harga super super suka	1	1	[0.9946884]
tekstur enak gel tidak buruk rasa panas timbul jerawat kondisi baik tidak	0	0	[0.0272623]
wangi enak tapi kacau rasa tarik parah minyak hilang tapi bngtan kering tapi tapi langsung besar bruntus tidak buruk	0	0	[0.02983296]
tekstur lama resap cocok proteksi bagus tidak hilang jerawat suka berat kusam tapi tidak whitecast	1	1	[0.9748074]
suka langsung tekstur tapi gampang wangi lembap cerah makin bagus aman aktivitas repurchase	1	1	[0.9855987]
racun member hasil hasil tidak tapi lembap tidak kering tidak sunscreny tekstur tidak tebal tapi tidak cair harga butuh repurchase sukabya	1	1	[0.80194855]
hitam ringan tidak rasa tenang lembap penasaran rang bagus makin penasaran sering cinta langsung tidak kombinasi	1	1	[0.9764488]
cocok lembut repurchase harga bisa lembap tekstur liquid bening tidak wangi rasa lembap bisa lebih lembap suple	1	1	[0.9711772]
serum belum lebih cerah tapi lama parah kusam henti mubadzir tidak notolin jerawat muncul hasil jerawat cepat kering noda bekas jerawat cepat hilang repurchase serum lebih cocok	0	0	[0.09134474]
mantap sensitif tidak efek lengket wangi nyaman hidung hapus baik nyamanya tidak	1	1	[0.8857193]
terfav tekstur enak cukup tebal tapi ringan tidak normal proteksi cukup tinggi bagus tidak malasezia super tapi tidak	1	1	[0.94811946]
harga murah hasil tidak ngalor tidak ngidul cerah tidak heboh tidak kering tandus wangi lembut tidak sangat	1	1	[0.7486501]
rasa lebih halus bagus busa tidak sedikit enak tapi tidak rasa efek lebih shirojyun lebih lembap	1	1	[0.73008066]
banyak saran nyata tidak buruk tumbuh jerawat bruntus tidak tidak suka tekstur banyak	0	0	[0.03576261]
lembap tekstur namun mudah serap bisa hidrasi lembap harga	1	1	[0.94196546]
cepat hilang bruntus jerawat besar besar campur apel tapi tidak apel takut apel mineral tidak jerawat jerawat batu tidak tidak	0	0	[0.0050588]
tarik bagus jerawat jerawat tapi nyata tidak buruk makin bermi tambah jerawat parah jerawat	0	0	[0.02993977]
favorit enak jerawat jarang muncul wangi segar	1	1	[0.8924351]
double bersih suka ampuh bersih aktivitas motor debu banyak bisa bersih repurchase lama lebih hemat	1	1	[0.98353505]
alkohol parfum tahan nafas bau alkohol parfum batuk batuk stings lembap dasar masalah perih tidak tolak people sensitif tapi walaupun sangat deliberately hasil akhir tidak hasn broke tapi tidak tidak repurchase unles reformulate tidak parfum alkohol	0	0	[0.05372593]
rata bagus akhir putus hasil lebih cerah lebih tidak kering tekstur halus tidak bagus rekomendasi	1	1	[0.9770742]
kecil semata wangi enak warna enak rasa bersih tidak kering tapi langsung muncul jerawat besar jidat wajar tapi muncul jerawat putus tidak kotor	0	0	[0.02373642]
bisa tidak kusam efek cerah bermingu tapi tarik super kering kombinasi akhir repurchase tidak	1	0	[0.31618118]
cerah tapi makin lama tidak tambah cerah henti kusam gantung akhir putus	0	0	[0.1397996]
ponakan tapi push busa enak bau dedaunan tapi tidak wangi rasa segar dingin ringan bersih rasa bisa kurang bruntus jerawat rutin penting	1	1	[0.9685159]
harga ckp trjgkau tidak bagus tidak alkholnya sedikit berat kusam lebih cerah tapi penting tidak bagus ckp bagus tapi repurchase smoga bisa mperbaiki makin cinta banyak	1	1	[0.9913416]
senang langsung busa rasa lebih segar rutin lebih bersih lebih cerah suka	1	1	[0.99024236]
tidak gosong dasar tidak normal bantu walaupun harga cukup mahal tapi	1	1	[0.955307]
rasa puas bersih kotor tambah segar efek cerah sangat rekomendasi sedia	1	1	[0.9768424]
tidak jerawat tidak buruk tidak buruk langsung timbul bruntus jerawat iritasi gitui tapi takut tidak buruk	0	0	[0.00848565]
rekomendasi bagus harga mahal tapi tekstur tidak parfum aded aman sensitif hypoalergenic tidak lembap iritasi lembap bersih kotor tenang sensitif tidak merah merah	1	1	[0.9787457]
eksfoliasi langsung komedo bruntus langsung hempas tapi lama kelam kebal tidak efek	1	0	[0.42999268]
penting penting rekomendasi markicob rasa kusam tumbuh bruntus dahi jerawat bukan lama bruntus tidak lebih tambah langsung putus	0	0	[0.06954768]
tidak buruk jerawat super wangi tidak tusuk tapi gel tidak buruk jerawat batu bruntus tapi jerawat batu kaya tidak buruk	0	0	[0.00391108]
ringan ringan ive hidrasi serum belum ringanya rasa kesat tidak tekstur hampir mirip lembap rata tekstur runy serap lama tapi tidak rasa minyak butuh hidrasi lebih hidrasi serum belum hasil rasa kenyal lama belum reaksi negatif kep bisa holygrail	1	1	[0.9023973]
tambah minyak lembap tidak gelisah tapi cukup cocok	0	0	[0.30692708]
moga sehat dasar alami wuak saku mepet murah bisa banyak suka tekstur ringan gel sering hasil akhir tapi sedikit gataulah satin whitecast mudah serap tidak bagus wuak alkohol cukup tinggi kurang suka tapi suka alkohol bisa bantu serap sensation anice	1	1	[0.99488974]
recently favorit tesktur busa tebal enak bersih pori pori cocok sensirif gampang merah bersih rasa tidak licin licin tidak efek tarik	1	1	[0.7735003]
anti lembap lembap lama belum cocok gampang jerawat susah cocok lembap gel masalah bruntusanlah jerawat tidak ekspektasi banyak bisa lembap jerawat parah jerawat pelipis serum jerawat bau segar perih tidak gampang	1	0	[0.12985364]
tidak tidak suka bau super parfum belum efek eum moga bisa baik	0	0	[0.34883583]
jarang jerawat tapi bukan tidak rasa tidak lebih jerawat tidak kotor cerah claimsnya rasa tidak progres hampir henti tidak serum tapi tidak akhir henti tidak	0	0	[0.00532871]
mantuls jagat rutin anjak jujur lembap lama tidak rasa kering	0	1	[0.752545]
bisa cerah tekstur wangi enak langsung kesat langsung cerah bisa cerah keren	1	1	[0.97896177]
gencar hasil bagus langsung gatal bruntus merah langsung henti kering cepat bruntus	0	0	[0.04655176]
tidak jelek tidak atomy tapi atomy tarik putus segel lea pricilia	1	0	[0.29382968]
tidak putih cast mudah resap hasil tidak jerawat bruntus kekuranganya gampang salah lembap lembap belum perih kecil cepat	1	1	[0.948105]
efek belum lama kelam efek cerah makin cerah bisa cerah tapi negatif tidak kering lama kelam makin kering	0	1	[0.88271296]
tekstur gel tidak whitecast tapi bau apricotnya kuat tidak ganggu tidak super minus timpa geser cushionya kelupas tapi suka	1	1	[0.97240317]
baik repurchase banyak busa tidak kering tarik tapi tidak masalah	1	1	[0.61138475]
tidak buruk harga murah banyak tidak buruk tidak buruk tapi tidak tambah jerawat tekstur ringan busa banyak tapi tidak buruk	0	0	[0.01585239]
clay tekstur lengket oles panas brush panas untung hati tidak panas tapi tidak ering besar tidak tidak	0	0	[0.01115176]
cukup lembap wangi enak segar kecil bisa tapi flawles tidak concealer hasil bagus mulus tahan lama	1	1	[0.99467146]
dempul tapi lebih hasil lebih natural awet tidak banyak wangi suka aroma	1	1	[0.92158467]
