sensitif susah cocok jerawat sangat tapi super kering untung saran nyata cocok	1	1	[0.5054553]
tidak rasa cerah noda bekas jerawat lebih cepat tapi hampir rutin noda jerawat gtgt rekomendasi serum hilang bekas jerawat	0	1	[0.82830644]
cocok cocok nyata tidak uras enak tidak sedikit busa tapi sedikit aman tidak kering aproved bersih angkat kotor bersih hasil tidak bersih bantu bruntus jerawat cepat kering suka	1	1	[0.8997076]
tidak bisa cocok tekstur tidak masalah tapi kering muncul banyak jerawat besar besar tidak lupa bruntus belum cocok	0	0	[0.08404797]
racun langsung muncul jerawat muncul jerawat detoxifying muncul jerawat akhir henti	0	0	[0.00211635]
suka wangi enak tidak aneh tekstur bagus tidak cair tidak cepat resap suka tidak bagus belum lembap tapi malas langsung lembap repurchase	1	1	[0.917248]
buta belum jerawat tidak nangung langsung launching hasil ancur kacau tidak ancur tidak bisa ungkap ancurnya kering gatal iritasi perih jerawat sakit tidak kuat gatal obat jerawat rasa gatal hebat lucu optimis purging bekas tidak bisa bedain purging jerawat belum jarang jerawat jerawat	0	0	[0.00116748]
sedih banyak cocok tapi nyata reaksi panas sensasi tidak buruk cocok tapi lama lama muncul komedo akhir henti	0	0	[0.00327605]
terlope jerawat jarang muncul cepat kering hormon kurang telur kacang pedas jerawat cocok jangan lebih belum	1	0	[0.32220516]
cocok tidak kombinasi kesat langsung segar cerah	1	1	[0.8028645]
bagus hilang bekas jerawat tapi muncul merah merah tidak aman perih tapi lama lama kasar tekstur takut bakaln bruntus sedih sangat cocok langsung	0	0	[0.16379255]
tidak lengkap rasa tidak lebih kombinasi lembap sangat kering	1	1	[0.6025119]
ekspektasi tapi dehidrasi tinggi bagus tapi bruntus muncul banyak tidak bisa lembap suka bau tekstur	0	0	[0.09539217]
enak segar lebih cerah banyak vitamin harga	1	1	[0.8517305]
tidak panas merah merah tidak buruk licin hasil panas repurchase tidak	0	0	[0.00811228]
takut tidak buruk tidak buruk timbul jerawat tidak buruk walaupun	0	0	[0.01396629]
tidak bisa ngecontrol cepat resap tidak normal tidak whitecast tekstur tidak ringan gampang diblend tidak padat gampang sedia repurchase gampang	1	1	[0.9623596]
tidak sabar nyata hasil bagus super suka bagus eksfoliasi hasil tidak puas halus jerawat cepat kering	1	1	[0.8634598]
angkat kotor tapi tidak waterproof tinggal tuang kapas wangi tidak aneh aneh tidak hilang efek negatif	1	1	[0.8645526]
lupa akhir memutusakan nyata cocok cocok tidak hilang jerawat efek lebih cerah tapi butuh lama hasil cerah wangi enak segar tekstur enak tidak kering rasa bersih	1	1	[0.8765838]
lebih banyak tapi tidak buruk salah jerawat parah gatal tidak kotor angkat kotor tidak buruk tapi bagus cair	0	0	[0.02344814]
lama tekstur cair mudah resap tapi tidak kering tapi kusam dekil walaupun tidak whitecast hidrasi lembap lebih lembap	0	1	[0.8972874]
lembap tapi lembap tarik tidak	1	1	[0.7047937]
favorit gentle tidak aneh bagus tidak kering lembap sejuk repurchase bagus gila kurang lebih	1	1	[0.8548808]
jerawat tidak sedikit tapi besar merah tidak pede tutupin langsung tidak jerawat besar angkat jerawat darah kotor puas tapi recovered scar kecewa tidak scar besar jenglong bekas hitam lebih bekas belum pudar	0	0	[0.01476234]
jerawat radang pusing aman tidak aman akhir rekomendasi cantik bagus tidak aman walaupun tidak sedikit cukup telunjuk cukup bersih tidak sedikit busa hasil tidak efek cerah lebih kencang tapi bukan kering tarik	1	1	[0.8345052]
angkat minyak bau enak lembut busa lama jerawat kering tidak	0	1	[0.78883535]
ngerekomen bisa bruntus jerawat akhir dingin tapi bau sanitizer sakit kurang lebih iritasi gatal bump kecil rata bintik merah def tidak	0	0	[0.01919824]
banyak penasaran tekstur ringan bau lama ringan efek lembap tapi tidak efek cerah efek cerah maksimal putih rahasia seriesnya	1	1	[0.9043594]
cocok tapi lama kelam tidak buruk kering merah jerawat akhir lebar tuang telunjuk totol rembes sedikit	0	0	[0.1012162]
tarik lembap gel jatuh lembap tapi nyata rasa tebal susah serap jatuh lengket rasa kusam lembap gel lebih mudah serap akhirnyanga tib hasil jelek	0	1	[0.7420555]
segar lebih flawles tahan lama tekstur ringan tidak ringan tidak masalah harga cukup murah	1	1	[0.9341483]
jerawat prone sering bagus jerawat internet banyak rekomendasi harga murah banyak namun tidak tidak khasiat tidak repurchase	0	0	[0.27013725]
favorit tidak normal kombinasi bisa harga cocok minyak enak mao rekomendasi	1	1	[0.9182494]
nyata cocok lebih cerah campurin lembap kering lembap kenyal cerah rekomendasi	1	1	[0.90034235]
aroma enak ampuh cerah lembap lama harga murah tapi cepat suka terbaek direpurchase	1	1	[0.8583147]
efek timbul bintik kecil putih jerawat tidak nerusin bagus	0	0	[0.08624744]
racun mantap jerawat bruntus tidak merah jerawat muncul refining tidak hilang suka	1	0	[0.4372788]
populer sesal busa busa banyak lembut tapi banyak busa tidak sempurna rasa tarik kering tidak	0	1	[0.5278817]
jerawat rasa tidak efek tidam kempes jerawat hilang jerawat tidak ngerasin jerawat timbul	0	0	[0.0563482]
tidak jelek tidak angkat tarik jerawat bagus tipis enak tidak harga mahal jerawat sesal	0	0	[0.30365443]
bagus parah busa halus tidak kering kasar segar wangi kombinasi tapi super cocok tidak normal kering suka rekomendasi	1	1	[0.90332055]
bruntus parah jerawat banyak notolin jerawat bruntus sunguh tidak efek sedih rasa tenang jerawat tapi tidak mengeringakan kurang ampuh	0	0	[0.00575346]
tidak tinggal squeaky kering gentle tapi sangat tekstur busa bersih gel ones bersih thanfuly def	1	1	[0.8111713]
cocok formula ringan tidak striping walaupun tidak gel jerawat jerawat cepat kering jerawat kurang minyak efektif bersih pori	1	1	[0.78051764]
bagus bisa angkat minyak banyak tapi banyak kering busa lebih putih	1	1	[0.7746897]
jarang tidak buruk kondisi bebas masalah langsung muncul merah burns untung heal tenang gel	0	0	[0.13812277]
tidak kempes tapi tidak tambah jerawat tumbuh murah kempes muncul lebih baik jerawat	0	0	[0.02581003]
suka harga murah murah counter departement mal cocok gra banyak ngerave langsung komedo mungkun hidrasi cocok tapi hasil cocok akhir bantu	0	1	[0.8547112]
campur aduk bahasa desperately counter jerawat medication tapi aleviate jerawat beda efektif cegah timbul jerawat	0	0	[0.06773803]
rada sesal kecil sedikit tapi tidak sesal timbul jerawat gacuma jerawat tumbuh tapi proses purging tidak buruk kecewa cocok harga tidak buruk tapi tekstur tidak kering tarik repurchase tidak	0	0	[0.00066358]
suka awet cerah ceraj segar repurchase	1	1	[0.8715075]
tidak wangi tidak aman tidak panas dangak sumbangsih jerawat gank	0	0	[0.33943942]
enak dmuka halus beda tug halus cerah beda lama belum bagus prodaknya suka	1	1	[0.86623317]
salah kondisi kusam jerawat wangi suka tidak jerawat tinggal puanas bantu	1	1	[0.8126904]
baik tekstur gel bening tidak wangi tidak alkohol cocok sangat bukti beda tapi cocok rasa segar bersih rasa tarik kering pori pori lebih bersih milia bisa hilang senang	1	1	[0.8338915]
bagus hilang bekas jerawat bagus tarik tidak efek merah timbul bruntus banyak jidat akhir hilang bekas timbul jerawat sedih tidak buruk	0	0	[0.00151217]
jerawat sensitif tidak buruk ininkrn komedo banyak bruntus jelma jerawat tapi tidak efek baik negatif tidak repurchase	0	0	[0.04624182]
tidak kering tarik cocok lembap walaupun belum lembap	1	1	[0.8023158]
perih sensitif perih pakemake tidak aman sensitif hati dingin dingin jelek	0	1	[0.60819244]
asli kering gatal gila tidak tahan merah tidak buruk tidak buruk wakjah jerawat cocok cocok repurchase tidak	0	0	[0.01190126]
cantik ampuh serap jerawat cepat tapi tidak efek tidak buruk	0	0	[0.09894595]
sedih cocok repurchase tapi nyata tidak tidak buruk jerawat jerawat tidak besar rutin tapi lama hilang repurchase tidak	0	0	[0.01659322]
jerawat produs jerawat salep jerawat lama tapi tidak buruk tidak kering jerawat tidak pudar	0	0	[0.05361244]
busa lembut halus bruntus bersih bersih jerawat bintik kecil suka wangi enak	1	1	[0.81370115]
belum klairs vitamin tidak rasa halus tapi tidak efek tidak bruntus besar lobang repurchase tidak ngabis tidak bangke	0	0	[0.05783746]
suka tekstur gel mudah resap tidak normal walaupun penting tidak whitecast aktivitas lebih senang	1	1	[0.9503826]
sedikit kurang cocok rasa kering kering tapi suka tekstur gel enak bersih tapi kering	1	1	[0.66007507]
tidak buruk jerawat merah bersih susah tinggal butiranya bau tidak tidak suka walaupun tidak ganggu besar tidak	0	0	[0.05596307]
abu tapi warna warna tidak jerawat tidak tambah kurang bruntus bruntus jidat	1	0	[0.03808689]
senang cocok cerah serum tekstur gel tapi lengket efek cerah lebih serum lebih lebih segar tidak gampang jerawat jangan lupa bersih sarung tidak gampang kotor jerawat	1	1	[0.8732232]
bisa jerawat kering bisa jerawat tapi tumbuh jerawat banyak tidak sembuh walaupun banuak minyak lengket	0	0	[0.04786089]
alkohol kencang panas hasil akhir tapi rasa kering tambah kusam harga murah tapi tidak buruk kurang lembap	0	0	[0.03667787]
bagus tidak jerawat efek jelek suka tidak busa	1	1	[0.70016444]
suka bagus cerah bersih wajib rutin suka	1	1	[0.9114315]
rasa panas tidak buruk nyata bagus banding tapi jujur repurchase tidak	0	0	[0.0251438]
akhir putih bngun tdur rasa segar kencang ajib wajib jamin mantap	1	1	[0.8980162]
aroma segar tekstur mudah serap kecil mudah belum hasil lembap kenyal kurang lebih putih serum lebih kenyal bersih flek hitam kurang	1	1	[0.8062836]
gentle bersih tangal tidak sedikit belum higenis	1	1	[0.8165028]
banyak cocok tapi tidak sensitif minyak tidak sensitif bahan dalem tapi tidak buruk bruntus tambah banyak bruntus makin parah	0	0	[0.01067105]
facemist suka lembap belum cukup tahan lama tahan minyak bagus harga cukup	1	1	[0.9066887]
suka tekstur tidak panas tidak aman gantung nyaman cukup minyak tzone lama tidak aman sering belah rasa banyak jangan rugi	1	1	[0.8482418]
serba serbi sering lebih suka banding lebih suka tekstur ringan cepat resap lembap cerah kurang tapi suka bagus	1	1	[0.92492086]
tidak tidak kusam tapi merah tarik tidak buruk berhentin kemerahanya kurang	0	0	[0.02779126]
tekstur wangi enak tidak ganggu tapi parah bruntus capek prpduk tidak jarang jerawat tapi kusam nyerasih	0	0	[0.3869208]
bagus tapi lama rasa tarik lama rasa bersih gasukanya rada tarik tapi wangi segar cerah bagus jerawat tenang minyak lebih tarik keburu lebih gentle	1	1	[0.88059103]
tidak tidak suka jerawat super kering ngeletek ngeletek parah tapi tidak jerawat kering jerawat lecet nyebelinya susah susah bersih sedikit gera mengosok jerawat tapi tidak gosok acnol tidak muncul kering tumpuk pori pori	0	0	[0.00395662]
tekstur gemes super lembap lebih cerah sedikit penasaran hasil	1	1	[0.81034875]
salah safu favorit kalk lebih murah eheh hasil rutin cerah tidak jerawat	1	1	[0.80905557]
bersih aman bisa tenang jerawat tidak buruk tidak normal lebih banyak tidak busa	1	1	[0.83272946]
rekomendasi akhir tapi tidak efek sth kami hampir jerawat prone tapi kombinasi serum	0	0	[0.35459322]
tidak efek totol jerawat tidak kempes rajin totol lama tidak skip capek tidak hasil tidak	0	0	[0.03128889]
beda berat lebih nyaman enak rangka lembap gampang langsung putus superindo senang belum repot tekstur beda lebih gel lebih mudah serap ringan wangi tapi tidak masalah nyaman tidak normal cepat resap hasil tapi belum repurchase kering kurang lembap kombinasi lebih kering lembap tapi tidak tahan nyaman tidak ringan aman tidak jerawat efek efek sedikit rasa cerah tapi efek rajin rekomendasi lembap ringan	1	1	[0.9447185]
sedih jerawat tidak ditumbuhin jerawat lembut kenyal tapi percuma jerawat muncul sakit huhuhuhuhu tidak buruk akhir kering	0	0	[0.00136685]
tidak kualitas bisa bagus harga super bekas bersih tekstur busa busa tebal super lembut angkat kotor residu cukup efektif hasil rasa lebih bersih lebih cerah suprisingly tidak kering cocok nyata tidak bisa bersih banyak busa sedikit kering tidak tidak toiletries murah riah rekomendasi	1	1	[0.85850143]
cocok tapi tumbuh jerawat jerawat kecil super kering tarik putih cocok cocok	0	0	[0.19106936]
jerawat prone tidak masalah reaksi tidak enak cekit cekit gatal rada perih sensitif alkohol akhir henti alkohol lebih aman	0	0	[0.19297153]
suka bisa bersih kotor bisa hilang rasa gatal sensitif segar lucu tidak bosan lucu	1	1	[0.8634318]
cwhite lembap makin cerah kenyal ringan mudah serap cerah regenerasi rekomendasi	1	1	[0.933045]
aroma tidak tidak suka tekstur sedikit runy cepat resap jerawat prone sangat lembap tidak lebih lembap aman jerawat aktif segar tidak kapas tapi tapi rasa lebih irit hidrasi	1	1	[0.8987552]
busa tidak cinta tidak cepat langsung cerah rasa cantik wangi enak dingin akhir tidak tahan akhir tapi tidak kotor tidak tidak suka busa	1	1	[0.85909986]
normal super banyak muncul jerawat berfikir jerawat hilang muncul jerawat tidak	0	0	[0.09507701]
lebih cerah lembut tapi jerawat besar jidat jarang jerawat besar tapi tidak jerawat tambah jerawat besar	0	0	[0.029486]
cocok kering susah cocok lembap abis akhir rutin tidak sesal putih rekomendasi	1	1	[0.8507857]
tidak buruk dasar susah cock busa banyak busa banyak efek sangat kering kesat panas muncul jerawat	0	0	[0.03241137]
pasta nyata gel dipakeinya gampang gatal gatal sedikit tapi smel something bau kecoa tidak tidak suka tidak bisa kering butuh sabar susah	0	0	[0.27946025]
tidak tidak suka sensasi tarik keras hasil bruntus dahi hidung campur apel hasil sedih bagus hilang bruntus tapi hasil	0	0	[0.00270775]
suka enak tidak ngagetin ngebatu longlasting wangi segar sangat tapi tidak ganggu babget wangi	1	1	[0.81893396]
lama tidak kering makin lembap tidak repot esense mahal afrodabel rekomendasi	1	1	[0.82125866]
bagus mudah harga lebih awet besar mampu bersih kotor busa limpah bersih segar enak	1	1	[0.9324112]
belum ekspektasi lebih banyak cocok tapi nyata langsung muncul jerawat kecil tahan tapi hasil putus henti	0	0	[0.01895618]
bruntus parah jidat tidak efek putih wangi enak enak busa banyak kering tarik kering	0	0	[0.19235039]
enak bersih bisa angkat tapi tidak aman cocok tidak bingung suka bisa angkat kotor	0	1	[0.84645534]
bosan suka aroma busa banyak banyak tapi efek kering tidak cocok lembap	1	1	[0.77331746]
lembap tidak kesan ringan mudah serap alkohol tidak wangi tidak bagus licin langsung serap	1	1	[0.8685492]
tidak buruk minyak kesat tarik busa sedikit kurang suka rasa kurang bersih jerawat tapi tidak sedikit efek cerah tapi	0	1	[0.5527635]
enak tapi saran putih serum hasil lebih maksimal	1	1	[0.7484162]
takjub bagus cerah kenyal tahan lama lembap suka	1	1	[0.8671385]
pernyatan sesal akhir nyata tidak salah tidak buruk lendir siput lidah buaya tapi samar tekstur pori pori besar hasil jerawat	0	0	[0.06889275]
cukup segar segar tapi tidak geser kecil gampang tidak gampang pecah	1	1	[0.853076]
bisa kempes hilang jerawat tapi tidak hasil jerawat tambah kering gatal pingir hidung	0	0	[0.03095996]
berat besar outdor enak bersih tapi tidak efek kering tarik	1	0	[0.43701822]
bersih bersih dasar bersih tidak kering sedikit busa bisa kering minyak aroma kurang senang	1	1	[0.8483599]
pengaruh jerawat tidak gampang jerawat cepat kempes jerawat jerawat prone tapi rajin jerawat lebih walaupun jelek tapi cinta absolutly rekomendasi	1	1	[0.8723444]
hidrasi namun muncul jerawat jerawat lago muncul jerawat bau enak tekstur mudah serap	0	0	[0.21788543]
walaupun tapi akhirnyabya cukup lembap tapi tidak wajib tidak wangi enak cepat resap tidak sedikit buruk buruk mantap tinggal sunscrem timpa	1	1	[0.903809]
namun cair gel tidak lebih lembap lock lembap tapi makin parah paksa rutin lama muncul bruntus jerawat jerawat	0	0	[0.18230158]
cocok himalayan nyata tidak buruk wangi tajam tapi enak komedo tapi tidak buruk lama kelam panas	0	0	[0.01860115]
rasa cekit cekit sedikit efek jerawat tidak tidak kempes tidak warna tidak bisa jerawat tidak enak	0	0	[0.08704814]
kaget nyata kesat tidak cepat langsung gatal gatal bruntus tidak untung sensitif	0	0	[0.03224641]
bagus bersih cukup lembut hilang lembut bersih kapas bersih tapi cukup lembut	1	1	[0.9292253]
cepat muncul bruntus parah bukan akhir henti akhir tidak kering langsung muncul bruntus makin parah tidak tidak	0	0	[0.00383094]
tekstur warna putih efek wangi enak ringan tapi tidak efek buruk woth harga	1	1	[0.5392845]
rada panas pingir hidung sensitif muncul jerawat hidung bebar henti jerawat	0	0	[0.0073514]
nightcream serum cerah terksturnya wenak tidak bagus cepat resap cerah suka bagus harga	1	1	[0.91343915]
malas belum bersih cerah bersih wangi tapi	1	1	[0.82882905]
rasa lebih cerah segar suka tidak maen banyak bagus wajib	1	1	[0.87673306]
bagus putih abu abu coklat suka bisa cerah tub makin minyak akhir	1	1	[0.73473054]
bagus angkat tidak aman sensitif tidak aman bersih bagus bersih	1	1	[0.89928424]
strugling lembap penasaran gel tekstur wangi lengket tidak gelisah hasil lembap garis halus pudar	1	1	[0.75891554]
kurang rekomendasi lengket bukan lembap lengket lendir penasaran lengket bruntus bgian jidat	0	0	[0.02658281]
tidak beda belah lebih baik cukup bau rata bau tidak masalah tidak kusam	1	1	[0.53410023]
suka busa lembut jerawat asli langsung kering efek hormon jelang bisa tidak jerawat	1	0	[0.4034162]
cocok kering hampir wangi enak tidak hilang jerawat tidak buruk tapi aman belum	1	1	[0.71424633]
bagus tidak kotor kotor minyak tidak bisa hapus maksimal tapi bagus tidak jerawat harga bisa	1	1	[0.8480917]
suka langsung cantik busa dahsyat rasa lembut sensitif lembap tidak jerawat tidak kering bisa gatal langsung bagus walaupun tidak kering salah rekomendasi	1	1	[0.799605]
bisa pudar bekas jerawat tapi tidak cepat repurchase tidak tendang masalah jerawat	1	1	[0.6532177]
rekomendasi bruntus jidat tapi reaksi makin lama makin banyak tidak tidak buruk harga	0	0	[0.12135303]
tidak buruk jerawat whiteheads butuh ering jerawat hampir bau enak efek tapi kurang mantap jerawat	0	0	[0.23167518]
tidak jelek harga tidak tapi suka tekstur tidak wangi angkat tidak efort tekstur halus bagus	1	1	[0.79686177]
harga murah tapi tidak efek tekstur gel warna tidak warna tidak kering tungu perih tidak efek tidak repurchase	0	0	[0.02604821]
cocok sbeleum jewarat kecil jerawat bisa kempes tidak hilang cukup ampuh hilang bekas jerawat repurchase	1	1	[0.7596607]
bosan belum bisa bersih residu bersih bersih tidak bagus nyaman tidak bisa	1	1	[0.8842766]
bagu tapi lebih jerawat bukan purging bekas bisa hana ardini analisa belum tidak buruk tapi efek brightningnya walaupun lebih	0	0	[0.05800399]
tapi kualitas gampang kecil bukan tidak jerawat susah mousterizer hidrasi cuil rasa halus cerah tidak bau tekstur tidak normal cepat serap kecil	1	1	[0.767745]
senang cinta gentle gentle remover bisa bersih maksimal baik bau tidak harga super super suka	1	1	[0.9117613]
tekstur enak gel tidak buruk rasa panas timbul jerawat kondisi baik tidak	0	0	[0.03952104]
wangi enak tapi kacau rasa tarik parah minyak hilang tapi bngtan kering tapi tapi langsung besar bruntus tidak buruk	0	0	[0.0190649]
tekstur lama resap cocok proteksi bagus tidak hilang jerawat suka berat kusam tapi tidak whitecast	1	1	[0.88733155]
suka langsung tekstur tapi gampang wangi lembap cerah makin bagus aman aktivitas repurchase	1	1	[0.91655433]
racun member hasil hasil tidak tapi lembap tidak kering tidak sunscreny tekstur tidak tebal tapi tidak cair harga butuh repurchase sukabya	1	1	[0.6611213]
hitam ringan tidak rasa tenang lembap penasaran rang bagus makin penasaran sering cinta langsung tidak kombinasi	1	1	[0.89278877]
cocok lembut repurchase harga bisa lembap tekstur liquid bening tidak wangi rasa lembap bisa lebih lembap suple	1	1	[0.89531314]
serum belum lebih cerah tapi lama parah kusam henti mubadzir tidak notolin jerawat muncul hasil jerawat cepat kering noda bekas jerawat cepat hilang repurchase serum lebih cocok	0	0	[0.1999743]
mantap sensitif tidak efek lengket wangi nyaman hidung hapus baik nyamanya tidak	1	1	[0.76189375]
terfav tekstur enak cukup tebal tapi ringan tidak normal proteksi cukup tinggi bagus tidak malasezia super tapi tidak	1	1	[0.8500836]
harga murah hasil tidak ngalor tidak ngidul cerah tidak heboh tidak kering tandus wangi lembut tidak sangat	1	1	[0.77952164]
rasa lebih halus bagus busa tidak sedikit enak tapi tidak rasa efek lebih shirojyun lebih lembap	1	1	[0.7922449]
banyak saran nyata tidak buruk tumbuh jerawat bruntus tidak tidak suka tekstur banyak	0	0	[0.01310134]
lembap tekstur namun mudah serap bisa hidrasi lembap harga	1	1	[0.86373323]
cepat hilang bruntus jerawat besar besar campur apel tapi tidak apel takut apel mineral tidak jerawat jerawat batu tidak tidak	0	0	[0.00059733]
tarik bagus jerawat jerawat tapi nyata tidak buruk makin bermi tambah jerawat parah jerawat	0	0	[0.01517183]
favorit enak jerawat jarang muncul wangi segar	1	1	[0.84229994]
double bersih suka ampuh bersih aktivitas motor debu banyak bisa bersih repurchase lama lebih hemat	1	1	[0.90003043]
alkohol parfum tahan nafas bau alkohol parfum batuk batuk stings lembap dasar masalah perih tidak tolak people sensitif tapi walaupun sangat deliberately hasil akhir tidak hasn broke tapi tidak tidak repurchase unles reformulate tidak parfum alkohol	0	0	[0.10525155]
rata bagus akhir putus hasil lebih cerah lebih tidak kering tekstur halus tidak bagus rekomendasi	1	1	[0.8857683]
kecil semata wangi enak warna enak rasa bersih tidak kering tapi langsung muncul jerawat besar jidat wajar tapi muncul jerawat putus tidak kotor	0	0	[0.01721504]
bisa tidak kusam efek cerah bermingu tapi tarik super kering kombinasi akhir repurchase tidak	1	0	[0.39013037]
cerah tapi makin lama tidak tambah cerah henti kusam gantung akhir putus	0	0	[0.26281452]
ponakan tapi push busa enak bau dedaunan tapi tidak wangi rasa segar dingin ringan bersih rasa bisa kurang bruntus jerawat rutin penting	1	1	[0.8640748]
harga ckp trjgkau tidak bagus tidak alkholnya sedikit berat kusam lebih cerah tapi penting tidak bagus ckp bagus tapi repurchase smoga bisa mperbaiki makin cinta banyak	1	1	[0.92168903]
senang langsung busa rasa lebih segar rutin lebih bersih lebih cerah suka	1	1	[0.9241681]
tidak gosong dasar tidak normal bantu walaupun harga cukup mahal tapi	1	1	[0.86379826]
rasa puas bersih kotor tambah segar efek cerah sangat rekomendasi sedia	1	1	[0.8727125]
tidak jerawat tidak buruk tidak buruk langsung timbul bruntus jerawat iritasi gitui tapi takut tidak buruk	0	0	[0.00148848]
rekomendasi bagus harga mahal tapi tekstur tidak parfum aded aman sensitif hypoalergenic tidak lembap iritasi lembap bersih kotor tenang sensitif tidak merah merah	1	1	[0.8537971]
eksfoliasi langsung komedo bruntus langsung hempas tapi lama kelam kebal tidak efek	1	0	[0.4532329]
penting penting rekomendasi markicob rasa kusam tumbuh bruntus dahi jerawat bukan lama bruntus tidak lebih tambah langsung putus	0	0	[0.07707399]
tidak buruk jerawat super wangi tidak tusuk tapi gel tidak buruk jerawat batu bruntus tapi jerawat batu kaya tidak buruk	0	0	[0.00062805]
ringan ringan ive hidrasi serum belum ringanya rasa kesat tidak tekstur hampir mirip lembap rata tekstur runy serap lama tapi tidak rasa minyak butuh hidrasi lebih hidrasi serum belum hasil rasa kenyal lama belum reaksi negatif kep bisa holygrail	1	1	[0.8558221]
tambah minyak lembap tidak gelisah tapi cukup cocok	0	0	[0.4027253]
moga sehat dasar alami wuak saku mepet murah bisa banyak suka tekstur ringan gel sering hasil akhir tapi sedikit gataulah satin whitecast mudah serap tidak bagus wuak alkohol cukup tinggi kurang suka tapi suka alkohol bisa bantu serap sensation anice	1	1	[0.9120021]
recently favorit tesktur busa tebal enak bersih pori pori cocok sensirif gampang merah bersih rasa tidak licin licin tidak efek tarik	1	1	[0.8123921]
anti lembap lembap lama belum cocok gampang jerawat susah cocok lembap gel masalah bruntusanlah jerawat tidak ekspektasi banyak bisa lembap jerawat parah jerawat pelipis serum jerawat bau segar perih tidak gampang	1	1	[0.5799049]
tidak tidak suka bau super parfum belum efek eum moga bisa baik	0	1	[0.6380587]
jarang jerawat tapi bukan tidak rasa tidak lebih jerawat tidak kotor cerah claimsnya rasa tidak progres hampir henti tidak serum tapi tidak akhir henti tidak	0	0	[0.00250968]
mantuls jagat rutin anjak jujur lembap lama tidak rasa kering	0	1	[0.73284805]
bisa cerah tekstur wangi enak langsung kesat langsung cerah bisa cerah keren	1	1	[0.889236]
gencar hasil bagus langsung gatal bruntus merah langsung henti kering cepat bruntus	0	0	[0.05765036]
tidak jelek tidak atomy tapi atomy tarik putus segel lea pricilia	1	0	[0.17480049]
tidak putih cast mudah resap hasil tidak jerawat bruntus kekuranganya gampang salah lembap lembap belum perih kecil cepat	1	1	[0.85009074]
efek belum lama kelam efek cerah makin cerah bisa cerah tapi negatif tidak kering lama kelam makin kering	0	1	[0.81313545]
tekstur gel tidak whitecast tapi bau apricotnya kuat tidak ganggu tidak super minus timpa geser cushionya kelupas tapi suka	1	1	[0.84835356]
baik repurchase banyak busa tidak kering tarik tapi tidak masalah	1	1	[0.6410155]
tidak buruk harga murah banyak tidak buruk tidak buruk tapi tidak tambah jerawat tekstur ringan busa banyak tapi tidak buruk	0	0	[0.00348195]
clay tekstur lengket oles panas brush panas untung hati tidak panas tapi tidak ering besar tidak tidak	0	0	[0.00171971]
cukup lembap wangi enak segar kecil bisa tapi flawles tidak concealer hasil bagus mulus tahan lama	1	1	[0.90414554]
dempul tapi lebih hasil lebih natural awet tidak banyak wangi suka aroma	1	1	[0.85252976]
